id,strategy,INST,EN_TIME,EN_TT,EN_Q,EN_PRICE,EX_TIME,EX_TT,EX_Q,EX_PRICE,P&L,P&L%,pnl_cumulative_absolute,pnl_cumulative_percentage,Equity Curve,Drawdown %
292185,870,NSE_FO:BANKNIFTY21JAN2132100PE,19-01-2021 09:30,1,25,349.7,19-01-2021 11:00,0,25,305,1117.5,12.78,56802.5,34.43,221802.5,0
292169,870,NSE_FO:BANKNIFTY21JAN2132300CE,18-01-2021 09:45,1,25,420.95,18-01-2021 11:15,0,25,340.95,2000,19,55685,33.75,220685,-0.25
292161,870,NSE_FO:BANKNIFTY21JAN2132100CE,15-01-2021 11:30,1,25,479.75,15-01-2021 11:45,0,25,489,-231.25,-1.93,53685,32.54,218685,-1.16
292132,870,NSE_FO:BANKNIFTY21JAN2132300PE,15-01-2021 10:30,1,25,452.45,15-01-2021 11:30,0,25,545.6,-2328.75,-20.59,53916.25,32.68,218916.25,-1.05
292110,870,NSE_FO:BANKNIFTY21JAN2132300CE,15-01-2021 09:45,1,25,450.8,15-01-2021 10:30,0,25,428.4,560,4.97,56245,34.09,221245,0
292083,870,NSE_FO:BANKNIFTY14JAN2132600CE,14-01-2021 12:15,1,25,100.5,14-01-2021 15:15,0,25,80.7,495,19.7,55685,33.75,220685,0
292079,870,NSE_FO:BANKNIFTY14JAN2132600PE,14-01-2021 10:45,1,25,96.85,14-01-2021 12:15,0,25,67.5,733.75,30.3,55190,33.45,220190,0
291985,870,NSE_FO:BANKNIFTY14JAN2132600CE,14-01-2021 09:15,1,25,134.95,14-01-2021 10:45,0,25,104.1,771.25,22.86,54456.25,33,219456.25,0
291900,870,NSE_FO:BANKNIFTY14JAN2132600CE,13-01-2021 10:15,1,25,234.5,13-01-2021 12:15,0,25,154.5,2000,34.12,53685,32.54,218685,0
291868,870,NSE_FO:BANKNIFTY14JAN2131900PE,12-01-2021 11:15,1,25,289.3,12-01-2021 13:15,0,25,144.1,3630,50.19,51685,31.32,216685,0
291867,870,NSE_FO:BANKNIFTY14JAN2131800CE,12-01-2021 11:00,1,25,356.3,12-01-2021 11:15,0,25,385.3,-725,-8.14,48055,29.12,213055,-0.84
291865,870,NSE_FO:BANKNIFTY14JAN2131900PE,12-01-2021 10:45,1,25,305.45,12-01-2021 11:00,0,25,324.2,-468.75,-6.14,48780,29.56,213780,-0.5
291863,870,NSE_FO:BANKNIFTY14JAN2131800CE,12-01-2021 09:30,1,25,356.7,12-01-2021 10:45,0,25,374.15,-436.25,-4.89,49248.75,29.85,214248.75,-0.28
291817,870,NSE_FO:BANKNIFTY14JAN2132100CE,11-01-2021 09:15,1,25,381.45,11-01-2021 11:15,0,25,301.45,2000,20.97,49685,30.11,214685,-0.08
291813,870,NSE_FO:BANKNIFTY14JAN2132100PE,08-01-2021 14:00,1,25,334.85,08-01-2021 15:30,0,25,346,-278.75,-3.33,47685,28.9,212685,-1.01
291812,870,NSE_FO:BANKNIFTY14JAN2132100CE,08-01-2021 13:00,1,25,400.8,08-01-2021 14:00,0,25,390.55,256.25,2.56,47963.75,29.07,212963.75,-0.88
291809,870,NSE_FO:BANKNIFTY14JAN2132200PE,08-01-2021 12:45,1,25,369.05,08-01-2021 13:00,0,25,380.85,-295,-3.2,47707.5,28.91,212707.5,-1
291808,870,NSE_FO:BANKNIFTY14JAN2132200CE,08-01-2021 12:30,1,25,352.2,08-01-2021 12:45,0,25,359,-170,-1.93,48002.5,29.09,213002.5,-0.86
291806,870,NSE_FO:BANKNIFTY14JAN2132200PE,08-01-2021 11:45,1,25,362.85,08-01-2021 12:30,0,25,375,-303.75,-3.35,48172.5,29.2,213172.5,-0.78
291805,870,NSE_FO:BANKNIFTY14JAN2132100CE,08-01-2021 11:00,1,25,409.25,08-01-2021 11:45,0,25,425.45,-405,-3.96,48476.25,29.38,213476.25,-0.64
291781,870,NSE_FO:BANKNIFTY14JAN2132200PE,08-01-2021 10:45,1,25,353.1,08-01-2021 11:00,0,25,378.75,-641.25,-7.26,48881.25,29.62,213881.25,-0.45
291743,870,NSE_FO:BANKNIFTY14JAN2132200CE,08-01-2021 10:30,1,25,367.4,08-01-2021 10:45,0,25,380.65,-331.25,-3.61,49522.5,30.01,214522.5,-0.15
291735,870,NSE_FO:BANKNIFTY14JAN2132100PE,08-01-2021 09:30,1,25,326.85,08-01-2021 10:30,0,25,318.4,211.25,2.59,49853.75,30.21,214853.75,0
291670,870,NSE_FO:BANKNIFTY07JAN2132100PE,07-01-2021 12:30,1,25,111.75,07-01-2021 13:30,0,25,60.95,1270,45.46,49642.5,30.09,214642.5,0
291637,870,NSE_FO:BANKNIFTY07JAN2132000CE,07-01-2021 12:00,1,25,122.35,07-01-2021 12:30,0,25,131.95,-240,-7.85,48372.5,29.32,213372.5,-0.11
291628,870,NSE_FO:BANKNIFTY07JAN2132000PE,07-01-2021 11:15,1,25,85.95,07-01-2021 12:00,0,25,75.7,256.25,11.93,48612.5,29.46,213612.5,0
291621,870,NSE_FO:BANKNIFTY07JAN2132000CE,07-01-2021 10:15,1,25,119,07-01-2021 11:15,0,25,120.25,-31.25,-1.05,48356.25,29.31,213356.25,-0.04
291578,870,NSE_FO:BANKNIFTY07JAN2132000PE,07-01-2021 10:00,1,25,98.95,07-01-2021 10:15,0,25,101.2,-56.25,-2.27,48387.5,29.33,213387.5,-0.03
291520,870,NSE_FO:BANKNIFTY07JAN2132100CE,07-01-2021 09:30,1,25,117.3,07-01-2021 10:00,0,25,85.25,801.25,27.32,48443.75,29.36,213443.75,0
291498,870,NSE_FO:BANKNIFTY07JAN2131800PE,06-01-2021 14:45,1,25,165.65,06-01-2021 15:30,0,25,190,-608.75,-14.7,47642.5,28.87,212642.5,-0.29
291457,870,NSE_FO:BANKNIFTY07JAN2131900CE,06-01-2021 13:15,1,25,226.95,06-01-2021 14:45,0,25,165.45,1537.5,27.1,48251.25,29.24,213251.25,0
291407,870,NSE_FO:BANKNIFTY07JAN2131900PE,06-01-2021 12:15,1,25,214.2,06-01-2021 13:15,0,25,182.5,792.5,14.8,46713.75,28.31,211713.75,-0.55
291405,870,NSE_FO:BANKNIFTY07JAN2131800CE,06-01-2021 12:00,1,25,245,06-01-2021 12:15,0,25,252.25,-181.25,-2.96,45921.25,27.83,210921.25,-0.92
291400,870,NSE_FO:BANKNIFTY07JAN2131900PE,06-01-2021 11:15,1,25,219.9,06-01-2021 12:00,0,25,228.75,-221.25,-4.02,46102.5,27.94,211102.5,-0.83
291397,870,NSE_FO:BANKNIFTY07JAN2131800CE,06-01-2021 10:30,1,25,227.8,06-01-2021 11:15,0,25,253.05,-631.25,-11.08,46323.75,28.08,211323.75,-0.73
291392,870,NSE_FO:BANKNIFTY07JAN2131900PE,06-01-2021 10:00,1,25,236.15,06-01-2021 10:30,0,25,273.15,-925,-15.67,46955,28.46,211955,-0.43
291380,870,NSE_FO:BANKNIFTY07JAN2131100PE,05-01-2021 10:30,1,25,257.45,05-01-2021 12:00,0,25,193,1611.25,25.03,47880,29.02,212880,0
291375,870,NSE_FO:BANKNIFTY07JAN2131100CE,05-01-2021 09:45,1,25,301.65,05-01-2021 10:30,0,25,286.1,388.75,5.15,46268.75,28.04,211268.75,0
291334,870,NSE_FO:BANKNIFTY07JAN2131400CE,04-01-2021 10:30,1,25,345.9,04-01-2021 11:30,0,25,264.35,2038.75,23.58,45880,27.81,210880,0
291327,870,NSE_FO:BANKNIFTY07JAN2131500PE,04-01-2021 09:30,1,25,297.95,04-01-2021 10:30,0,25,299.5,-38.75,-0.52,43841.25,26.57,208841.25,-0.02
291282,870,NSE_FO:BANKNIFTY07JAN2131300CE,01-01-2021 15:00,1,25,361.3,01-01-2021 15:30,0,25,337,607.5,6.73,43880,26.59,208880,0
291280,870,NSE_FO:BANKNIFTY07JAN2131300PE,01-01-2021 14:00,1,25,354.7,01-01-2021 15:00,0,25,351.95,68.75,0.78,43272.5,26.23,208272.5,-0.05
291277,870,NSE_FO:BANKNIFTY07JAN2131300CE,01-01-2021 13:15,1,25,366.9,01-01-2021 14:00,0,25,357.05,246.25,2.68,43203.75,26.18,208203.75,-0.08
291275,870,NSE_FO:BANKNIFTY07JAN2131300PE,01-01-2021 12:15,1,25,379.4,01-01-2021 13:15,0,25,360.7,467.5,4.93,42957.5,26.03,207957.5,-0.2
291274,870,NSE_FO:BANKNIFTY07JAN2131200CE,01-01-2021 12:00,1,25,432.15,01-01-2021 12:15,0,25,432.5,-8.75,-0.08,42490,25.75,207490,-0.42
291271,870,NSE_FO:BANKNIFTY07JAN2131300PE,01-01-2021 11:30,1,25,368.55,01-01-2021 12:00,0,25,386.65,-452.5,-4.91,42498.75,25.76,207498.75,-0.42
291267,870,NSE_FO:BANKNIFTY07JAN2131300CE,01-01-2021 10:30,1,25,392.2,01-01-2021 11:30,0,25,394.35,-53.75,-0.55,42951.25,26.03,207951.25,-0.2
291160,870,NSE_FO:BANKNIFTY07JAN2131300PE,01-01-2021 09:30,1,25,379,01-01-2021 10:30,0,25,371.5,187.5,1.98,43005,26.06,208005,-0.17
291131,870,NSE_FO:BANKNIFTY07JAN2131200CE,01-01-2021 09:15,1,25,461.45,01-01-2021 09:30,0,25,483.5,-551.25,-4.78,42817.5,25.95,207817.5,-0.26
291106,870,NSE_FO:BANKNIFTY31DEC2031300CE,31-12-2020 14:15,1,25,77.4,31-12-2020 15:15,0,25,2.8,1865,96.38,43368.75,26.28,208368.75,0
291103,870,NSE_FO:BANKNIFTY31DEC2031300PE,31-12-2020 12:45,1,25,86.25,31-12-2020 14:15,0,25,48.7,938.75,43.54,41503.75,25.15,206503.75,-0.22
291101,870,NSE_FO:BANKNIFTY31DEC2031300CE,31-12-2020 11:00,1,25,122.75,31-12-2020 12:45,0,25,115.55,180,5.87,40565,24.58,205565,-0.68
291099,870,NSE_FO:BANKNIFTY31DEC2031400PE,31-12-2020 10:45,1,25,140.9,31-12-2020 11:00,0,25,193.1,-1305,-37.05,40385,24.48,205385,-0.76
291089,870,NSE_FO:BANKNIFTY31DEC2031300CE,31-12-2020 10:30,1,25,157.8,31-12-2020 10:45,0,25,168.8,-275,-6.97,41690,25.27,206690,-0.13
291087,870,NSE_FO:BANKNIFTY31DEC2031300PE,31-12-2020 09:45,1,25,121.65,31-12-2020 10:30,0,25,111.75,247.5,8.14,41965,25.43,206965,0
291045,870,NSE_FO:BANKNIFTY31DEC2031100PE,30-12-2020 13:15,1,25,184.5,30-12-2020 15:15,0,25,120.6,1597.5,34.63,41717.5,25.28,206717.5,0
291042,870,NSE_FO:BANKNIFTY31DEC2031200CE,30-12-2020 11:45,1,25,227,30-12-2020 13:15,0,25,183.5,1087.5,19.16,40120,24.32,205120,-0.34
291012,870,NSE_FO:BANKNIFTY31DEC2031200PE,30-12-2020 11:00,1,25,192.35,30-12-2020 11:45,0,25,219.75,-685,-14.24,39032.5,23.66,204032.5,-0.87
290746,870,NSE_FO:BANKNIFTY31DEC2031300CE,29-12-2020 10:15,1,25,276.2,29-12-2020 11:30,0,25,226.45,1243.75,18.01,39717.5,24.07,204717.5,-0.54
290705,870,NSE_FO:BANKNIFTY31DEC2031200PE,29-12-2020 09:30,1,25,231.1,29-12-2020 10:15,0,25,200.85,756.25,13.09,38473.75,23.32,203473.75,-1.14
290681,870,NSE_FO:BANKNIFTY31DEC2030900CE,28-12-2020 15:00,1,25,304.05,28-12-2020 15:30,0,25,328,-598.75,-7.88,37717.5,22.86,202717.5,-1.51
290645,870,NSE_FO:BANKNIFTY31DEC2030900PE,28-12-2020 14:30,1,25,274.9,28-12-2020 15:00,0,25,275.65,-18.75,-0.27,38316.25,23.22,203316.25,-1.22
290528,870,NSE_FO:BANKNIFTY31DEC2030800CE,28-12-2020 13:30,1,25,347.2,28-12-2020 14:30,0,25,364.9,-442.5,-5.1,38335,23.23,203335,-1.21
290510,870,NSE_FO:BANKNIFTY31DEC2030700PE,28-12-2020 11:30,1,25,286.2,28-12-2020 13:30,0,25,218.1,1702.5,23.79,38777.5,23.5,203777.5,-0.99
290427,870,NSE_FO:BANKNIFTY31DEC2030700CE,28-12-2020 10:30,1,25,371.8,28-12-2020 11:30,0,25,364.35,186.25,2,37075,22.47,202075,-1.82
290418,870,NSE_FO:BANKNIFTY31DEC2030800PE,28-12-2020 09:30,1,25,328.9,28-12-2020 10:30,0,25,331.15,-56.25,-0.68,36888.75,22.36,201888.75,-1.91
290294,870,NSE_FO:BANKNIFTY24DEC2030300CE,24-12-2020 13:15,1,25,111.95,24-12-2020 13:45,0,25,155.05,-1077.5,-38.5,36945,22.39,201945,-1.88
290289,870,NSE_FO:BANKNIFTY24DEC2030400PE,24-12-2020 12:45,1,25,122.2,24-12-2020 13:15,0,25,136.5,-357.5,-11.7,38022.5,23.04,203022.5,-1.36
290286,870,NSE_FO:BANKNIFTY24DEC2030300CE,24-12-2020 12:30,1,25,112.2,24-12-2020 12:45,0,25,134.05,-546.25,-19.47,38380,23.26,203380,-1.19
290238,870,NSE_FO:BANKNIFTY24DEC2030400PE,24-12-2020 11:45,1,25,119.75,24-12-2020 12:30,0,25,142.8,-576.25,-19.25,38926.25,23.59,203926.25,-0.92
290233,870,NSE_FO:BANKNIFTY24DEC2030400CE,24-12-2020 10:30,1,25,100.7,24-12-2020 11:45,0,25,78.4,557.5,22.14,39502.5,23.94,204502.5,-0.64
290226,870,NSE_FO:BANKNIFTY24DEC2029800CE,23-12-2020 11:15,1,25,194.4,23-12-2020 12:15,0,25,185.65,218.75,4.5,38945,23.6,203945,-0.91
290195,870,NSE_FO:BANKNIFTY24DEC2029700PE,23-12-2020 10:00,1,25,236.95,23-12-2020 11:15,0,25,165.7,1781.25,30.07,38726.25,23.47,203726.25,-1.02
290092,870,NSE_FO:BANKNIFTY24DEC2029400PE,22-12-2020 09:30,1,25,371.75,22-12-2020 09:45,0,25,424,-1306.25,-14.06,36945,22.39,201945,-1.88
289989,870,NSE_FO:BANKNIFTY24DEC2029300CE,22-12-2020 09:15,1,25,412,22-12-2020 09:30,0,25,439.75,-693.75,-6.74,38251.25,23.18,203251.25,-1.25
289949,870,NSE_FO:BANKNIFTY24DEC2030400CE,21-12-2020 11:15,1,25,333,21-12-2020 13:15,0,25,273.1,1497.5,17.99,38945,23.6,203945,-0.91
289919,870,NSE_FO:BANKNIFTY24DEC2030500PE,21-12-2020 10:15,1,25,334.35,21-12-2020 11:15,0,25,314.25,502.5,6.01,37447.5,22.7,202447.5,-1.64
289871,870,NSE_FO:BANKNIFTY24DEC2030800CE,18-12-2020 09:15,1,25,403,18-12-2020 10:15,0,25,323,2000,19.85,36945,22.39,201945,-1.88
289866,870,NSE_FO:BANKNIFTY17DEC2030900PE,17-12-2020 14:15,1,25,64.5,17-12-2020 14:30,0,25,78.1,-340,-21.09,34945,21.18,199945,-2.86
289863,870,NSE_FO:BANKNIFTY17DEC2030900CE,17-12-2020 13:00,1,25,84.65,17-12-2020 14:15,0,25,83,41.25,1.95,35285,21.38,200285,-2.69
289771,870,NSE_FO:BANKNIFTY17DEC2030900PE,17-12-2020 12:15,1,25,110.25,17-12-2020 13:00,0,25,111.85,-40,-1.45,35243.75,21.36,200243.75,-2.71
289769,870,NSE_FO:BANKNIFTY17DEC2030800CE,17-12-2020 11:45,1,25,101.4,17-12-2020 12:15,0,25,157.75,-1408.75,-55.57,35283.75,21.38,200283.75,-2.69
289765,870,NSE_FO:BANKNIFTY17DEC2030800PE,17-12-2020 11:00,1,25,131.05,17-12-2020 11:45,0,25,133.35,-57.5,-1.76,36692.5,22.24,201692.5,-2.01
289763,870,NSE_FO:BANKNIFTY17DEC2030700CE,17-12-2020 10:45,1,25,142.05,17-12-2020 11:00,0,25,169.55,-687.5,-19.36,36750,22.27,201750,-1.98
289762,870,NSE_FO:BANKNIFTY17DEC2030700PE,17-12-2020 09:45,1,25,134.55,17-12-2020 10:45,0,25,114.85,492.5,14.64,37437.5,22.69,202437.5,-1.64
289761,870,NSE_FO:BANKNIFTY17DEC2030800PE,16-12-2020 12:00,1,25,215.35,16-12-2020 13:00,0,25,251.5,-903.75,-16.79,36945,22.39,201945,-1.88
289758,870,NSE_FO:BANKNIFTY17DEC2030700CE,16-12-2020 11:30,1,25,263,16-12-2020 12:00,0,25,269.75,-168.75,-2.57,37848.75,22.94,202848.75,-1.44
289756,870,NSE_FO:BANKNIFTY17DEC2030800PE,16-12-2020 11:15,1,25,213.3,16-12-2020 11:30,0,25,226,-317.5,-5.95,38017.5,23.04,203017.5,-1.36
289754,870,NSE_FO:BANKNIFTY17DEC2030800CE,16-12-2020 10:15,1,25,230.85,16-12-2020 11:15,0,25,218.9,298.75,5.18,38335,23.23,203335,-1.21
289720,870,NSE_FO:BANKNIFTY17DEC2030900PE,16-12-2020 09:45,1,25,239.05,16-12-2020 10:15,0,25,275.4,-908.75,-15.21,38036.25,23.05,203036.25,-1.35
289463,870,NSE_FO:BANKNIFTY17DEC2030600CE,15-12-2020 14:45,1,25,303.75,15-12-2020 15:30,0,25,302,43.75,0.58,38945,23.6,203945,-0.91
289462,870,NSE_FO:BANKNIFTY17DEC2030700PE,15-12-2020 14:15,1,25,264.35,15-12-2020 14:45,0,25,275.05,-267.5,-4.05,38901.25,23.58,203901.25,-0.93
289461,870,NSE_FO:BANKNIFTY17DEC2030600CE,15-12-2020 14:00,1,25,276.6,15-12-2020 14:15,0,25,324.9,-1207.5,-17.46,39168.75,23.74,204168.75,-0.8
289459,870,NSE_FO:BANKNIFTY17DEC2030600PE,15-12-2020 13:15,1,25,301.6,15-12-2020 14:00,0,25,262.4,980,13,40376.25,24.47,205376.25,-0.22
289458,870,NSE_FO:BANKNIFTY17DEC2030500CE,15-12-2020 12:15,1,25,288.45,15-12-2020 13:15,0,25,312,-588.75,-8.16,39396.25,23.88,204396.25,-0.69
289455,870,NSE_FO:BANKNIFTY17DEC2030400PE,15-12-2020 10:45,1,25,296.55,15-12-2020 12:15,0,25,250,1163.75,15.7,39985,24.23,204985,-0.41
289432,870,NSE_FO:BANKNIFTY17DEC2030700CE,14-12-2020 13:00,1,25,330.1,14-12-2020 13:30,0,25,370.85,-1018.75,-12.34,38821.25,23.53,203821.25,-0.97
289428,870,NSE_FO:BANKNIFTY17DEC2030700PE,14-12-2020 12:00,1,25,326.6,14-12-2020 13:00,0,25,361.85,-881.25,-10.79,39840,24.15,204840,-0.48
289423,870,NSE_FO:BANKNIFTY17DEC2030700CE,14-12-2020 10:00,1,25,373,14-12-2020 12:00,0,25,377,-100,-1.07,40721.25,24.68,205721.25,-0.05
289400,870,NSE_FO:BANKNIFTY17DEC2030600CE,11-12-2020 13:15,1,25,440.5,11-12-2020 14:45,0,25,392.85,1191.25,10.82,40821.25,24.74,205821.25,0
289385,870,NSE_FO:BANKNIFTY17DEC2030600PE,11-12-2020 11:45,1,25,435.75,11-12-2020 13:15,0,25,380.75,1375,12.62,39630,24.02,204630,0
289359,870,NSE_FO:BANKNIFTY17DEC2030700CE,11-12-2020 10:15,1,25,420,11-12-2020 11:45,0,25,368,1300,12.38,38255,23.18,203255,-0.28
289350,870,NSE_FO:BANKNIFTY17DEC2030700PE,11-12-2020 09:30,1,25,402.4,11-12-2020 10:15,0,25,405.55,-78.75,-0.78,36955,22.4,201955,-0.92
289346,870,NSE_FO:BANKNIFTY17DEC2030500CE,11-12-2020 09:15,1,25,459,11-12-2020 09:30,0,25,530.5,-1787.5,-15.58,37033.75,22.44,202033.75,-0.88
289328,870,NSE_FO:BANKNIFTY10DEC2030400PE,10-12-2020 14:30,1,25,87.85,10-12-2020 15:30,0,25,31.5,1408.75,64.14,38821.25,23.53,203821.25,0
289326,870,NSE_FO:BANKNIFTY10DEC2030300CE,10-12-2020 13:45,1,25,66.1,10-12-2020 14:30,0,25,93.35,-681.25,-41.23,37412.5,22.67,202412.5,-0.35
289318,870,NSE_FO:BANKNIFTY10DEC2030300PE,10-12-2020 12:45,1,25,116.75,10-12-2020 13:45,0,25,118.2,-36.25,-1.24,38093.75,23.09,203093.75,-0.02
289317,870,NSE_FO:BANKNIFTY10DEC2030400CE,10-12-2020 11:45,1,25,115.2,10-12-2020 12:45,0,25,79.1,902.5,31.34,38130,23.11,203130,0
289314,870,NSE_FO:BANKNIFTY10DEC2030400PE,10-12-2020 10:30,1,25,163.55,10-12-2020 11:45,0,25,147.3,406.25,9.94,37227.5,22.56,202227.5,0
289313,870,NSE_FO:BANKNIFTY10DEC2030700CE,09-12-2020 14:30,1,25,227.15,09-12-2020 15:30,0,25,206.15,525,9.24,36821.25,22.32,201821.25,-0.05
289303,870,NSE_FO:BANKNIFTY10DEC2030600PE,09-12-2020 13:30,1,25,226.5,09-12-2020 14:30,0,25,156.25,1756.25,31.02,36296.25,22,201296.25,-0.31
289290,870,NSE_FO:BANKNIFTY10DEC2030500CE,09-12-2020 12:45,1,25,201.65,09-12-2020 13:30,0,25,271.95,-1757.5,-34.86,34540,20.93,199540,-1.18
289242,870,NSE_FO:BANKNIFTY10DEC2030400PE,09-12-2020 11:30,1,25,223,09-12-2020 12:45,0,25,195,700,12.56,36297.5,22,201297.5,-0.3
289241,870,NSE_FO:BANKNIFTY10DEC2030400CE,09-12-2020 10:30,1,25,230,09-12-2020 11:30,0,25,239.65,-241.25,-4.2,35597.5,21.57,200597.5,-0.65
289238,870,NSE_FO:BANKNIFTY10DEC2030400PE,09-12-2020 09:30,1,25,284.9,09-12-2020 10:30,0,25,244.2,1017.5,14.29,35838.75,21.72,200838.75,-0.53
289227,870,NSE_FO:BANKNIFTY10DEC2030100PE,08-12-2020 11:45,1,25,318.2,08-12-2020 13:15,0,25,255.05,1578.75,19.85,34821.25,21.1,199821.25,-1.04
289216,870,NSE_FO:BANKNIFTY10DEC2030200CE,08-12-2020 10:30,1,25,344,08-12-2020 11:45,0,25,285.8,1455,16.92,33242.5,20.15,198242.5,-1.82
289213,870,NSE_FO:BANKNIFTY10DEC2030300PE,08-12-2020 09:45,1,25,359.2,08-12-2020 10:30,0,25,372.5,-332.5,-3.7,31787.5,19.27,196787.5,-2.54
289197,870,NSE_FO:BANKNIFTY10DEC2030200CE,08-12-2020 09:30,1,25,331.95,08-12-2020 09:45,0,25,360,-701.25,-8.45,32120,19.47,197120,-2.37
289185,870,NSE_FO:BANKNIFTY10DEC2030100CE,07-12-2020 09:15,1,25,435.05,07-12-2020 11:00,0,25,355.05,2000,18.39,32821.25,19.89,197821.25,-2.03
289156,870,NSE_FO:BANKNIFTY10DEC2029500PE,04-12-2020 09:15,1,25,417,04-12-2020 10:45,0,25,337,2000,19.18,30821.25,18.68,195821.25,-3.02
289138,870,NSE_FO:BANKNIFTY03DEC2029400CE,03-12-2020 09:15,1,25,222,03-12-2020 10:00,0,25,302,-2000,-36.04,28821.25,17.47,193821.25,-4.01
289130,870,NSE_FO:BANKNIFTY03DEC2029600CE,02-12-2020 10:30,1,25,329.45,02-12-2020 11:00,0,25,349,-488.75,-5.93,30821.25,18.68,195821.25,-3.02
289090,870,NSE_FO:BANKNIFTY03DEC2029800PE,02-12-2020 09:45,1,25,301.4,02-12-2020 10:30,0,25,361.85,-1511.25,-20.06,31310,18.98,196310,-2.77
289088,870,NSE_FO:BANKNIFTY03DEC2029800CE,01-12-2020 15:15,1,25,367.05,01-12-2020 15:30,0,25,350,426.25,4.65,32821.25,19.89,197821.25,-2.03
289085,870,NSE_FO:BANKNIFTY03DEC2029800PE,01-12-2020 13:15,1,25,384.1,01-12-2020 15:15,0,25,327.7,1410,14.68,32395,19.63,197395,-2.24
289080,870,NSE_FO:BANKNIFTY03DEC2029800CE,01-12-2020 11:30,1,25,380,01-12-2020 13:15,0,25,349.65,758.75,7.99,30985,18.78,195985,-2.94
289072,870,NSE_FO:BANKNIFTY03DEC2029800PE,01-12-2020 10:45,1,25,379.4,01-12-2020 11:30,0,25,363.65,393.75,4.15,30226.25,18.32,195226.25,-3.31
289052,870,NSE_FO:BANKNIFTY03DEC2029700CE,01-12-2020 09:45,1,25,379.3,01-12-2020 10:45,0,25,434.4,-1377.5,-14.53,29832.5,18.08,194832.5,-3.51
289006,870,NSE_FO:BANKNIFTY03DEC2029600PE,27-11-2020 09:15,1,25,423.8,27-11-2020 09:45,0,25,503.8,-2000,-18.88,31210,18.92,196210,-2.82
288982,870,NSE_FO:BANKNIFTY26NOV2029300PE,26-11-2020 09:30,1,25,193.25,26-11-2020 10:00,0,25,273.25,-2000,-41.4,33210,20.13,198210,-1.83
288976,870,NSE_FO:BANKNIFTY26NOV2030100CE,25-11-2020 10:15,1,25,309.25,25-11-2020 11:30,0,25,229.25,2000,25.87,35210,21.34,200210,-0.84
288803,870,NSE_FO:BANKNIFTY26NOV2029700PE,24-11-2020 15:00,1,25,308.4,24-11-2020 15:30,0,25,290.05,458.75,5.95,33210,20.13,198210,-1.83
288792,870,NSE_FO:BANKNIFTY26NOV2029700CE,24-11-2020 14:45,1,25,309,24-11-2020 15:00,0,25,316.2,-180,-2.33,32751.25,19.85,197751.25,-2.06
288715,870,NSE_FO:BANKNIFTY26NOV2029500PE,24-11-2020 13:30,1,25,347,24-11-2020 14:45,0,25,242.25,2618.75,30.19,32931.25,19.96,197931.25,-1.97
288665,870,NSE_FO:BANKNIFTY26NOV2029400CE,24-11-2020 12:45,1,25,369.8,24-11-2020 13:30,0,25,405.25,-886.25,-9.59,30312.5,18.37,195312.5,-3.27
288608,870,NSE_FO:BANKNIFTY26NOV2029600PE,24-11-2020 12:15,1,25,381.9,24-11-2020 12:45,0,25,445.5,-1590,-16.65,31198.75,18.91,196198.75,-2.83
288593,870,NSE_FO:BANKNIFTY26NOV2029600CE,24-11-2020 10:45,1,25,321.6,24-11-2020 12:15,0,25,325.95,-108.75,-1.35,32788.75,19.87,197788.75,-2.04
288545,870,NSE_FO:BANKNIFTY26NOV2029400PE,24-11-2020 09:30,1,25,376.8,24-11-2020 10:45,0,25,309.3,1687.5,17.91,32897.5,19.94,197897.5,-1.99
288530,870,NSE_FO:BANKNIFTY26NOV2029300CE,23-11-2020 14:30,1,25,384.8,23-11-2020 15:30,0,25,278.05,2668.75,27.74,31210,18.92,196210,-2.82
288487,870,NSE_FO:BANKNIFTY26NOV2029300PE,23-11-2020 13:45,1,25,432.65,23-11-2020 14:30,0,25,430.5,53.75,0.5,28541.25,17.3,193541.25,-4.15
288473,870,NSE_FO:BANKNIFTY26NOV2029200CE,23-11-2020 13:30,1,25,395.35,23-11-2020 13:45,0,25,454.25,-1472.5,-14.9,28487.5,17.27,193487.5,-4.17
288438,870,NSE_FO:BANKNIFTY26NOV2029100PE,23-11-2020 12:45,1,25,419,23-11-2020 13:30,0,25,406.15,321.25,3.07,29960,18.16,194960,-3.44
288434,870,NSE_FO:BANKNIFTY26NOV2029000CE,23-11-2020 12:15,1,25,444.1,23-11-2020 12:45,0,25,492.2,-1202.5,-10.83,29638.75,17.96,194638.75,-3.6
288370,870,NSE_FO:BANKNIFTY26NOV2029000PE,23-11-2020 10:45,1,25,442.75,23-11-2020 12:15,0,25,424.4,458.75,4.14,30841.25,18.69,195841.25,-3.01
288368,870,NSE_FO:BANKNIFTY26NOV2029100CE,23-11-2020 10:15,1,25,415.65,23-11-2020 10:45,0,25,392.85,570,5.49,30382.5,18.41,195382.5,-3.23
288309,870,NSE_FO:BANKNIFTY26NOV2029100PE,23-11-2020 10:00,1,25,467.45,23-11-2020 10:15,0,25,475.3,-196.25,-1.68,29812.5,18.07,194812.5,-3.52
288241,870,NSE_FO:BANKNIFTY26NOV2028800CE,20-11-2020 09:15,1,25,514.95,20-11-2020 09:45,0,25,594.95,-2000,-15.54,30008.75,18.19,195008.75,-3.42
288127,870,NSE_FO:BANKNIFTY19NOV2029700CE,19-11-2020 09:15,1,25,216,19-11-2020 10:15,0,25,136,2000,37.04,32008.75,19.4,197008.75,-2.43
